"","line","section_name","section_artist","song_name","artist_name","song_id"
"2581","That we acclaim","Simone Simons","Epica","The Quantum Enigma (”Kingdom of Heaven - Part II”)","Epica",685166
"2582","Brings us much closer","Simone Simons","Epica","The Quantum Enigma (”Kingdom of Heaven - Part II”)","Epica",685166
"2583","To reach our aim","Simone Simons","Epica","The Quantum Enigma (”Kingdom of Heaven - Part II”)","Epica",685166
"2584","So we will finally see","Simone Simons","Epica","The Quantum Enigma (”Kingdom of Heaven - Part II”)","Epica",685166
"2585","All of the universe","Simone Simons","Epica","The Quantum Enigma (”Kingdom of Heaven - Part II”)","Epica",685166
"2586","Exists by being observed","Simone Simons","Epica","The Quantum Enigma (”Kingdom of Heaven - Part II”)","Epica",685166
"2587","Expanding every day","Simone Simons","Epica","The Quantum Enigma (”Kingdom of Heaven - Part II”)","Epica",685166
"2588","As we reach further","Simone Simons","Epica","The Quantum Enigma (”Kingdom of Heaven - Part II”)","Epica",685166
"2589","Let's take this chance to carry on","Simone Simons and Mark Jansen","Epica","The Quantum Enigma (”Kingdom of Heaven - Part II”)","Epica",685166
"2590","(We will unravel mysteries)","Simone Simons and Mark Jansen","Epica","The Quantum Enigma (”Kingdom of Heaven - Part II”)","Epica",685166
"2591","And take the challenge as it comes","Simone Simons and Mark Jansen","Epica","The Quantum Enigma (”Kingdom of Heaven - Part II”)","Epica",685166
"2592","(We will exceed our boundaries)","Simone Simons and Mark Jansen","Epica","The Quantum Enigma (”Kingdom of Heaven - Part II”)","Epica",685166
"2593","Let's use this chance to end this strife","Simone Simons and Mark Jansen","Epica","The Quantum Enigma (”Kingdom of Heaven - Part II”)","Epica",685166
"2594","(Obliterate anomalies)","Simone Simons and Mark Jansen","Epica","The Quantum Enigma (”Kingdom of Heaven - Part II”)","Epica",685166
"2595","Reveal the myths surrounding life","Simone Simons and Mark Jansen","Epica","The Quantum Enigma (”Kingdom of Heaven - Part II”)","Epica",685166
"2596","(We will decipher secrecies)","Simone Simons and Mark Jansen","Epica","The Quantum Enigma (”Kingdom of Heaven - Part II”)","Epica",685166
"2597","New perceptions keep us inspired","Simone Simons","Epica","The Quantum Enigma (”Kingdom of Heaven - Part II”)","Epica",685166
"2598","Ingenuity is required","Simone Simons","Epica","The Quantum Enigma (”Kingdom of Heaven - Part II”)","Epica",685166
"2599","The quantum enigma","Simone Simons","Epica","The Quantum Enigma (”Kingdom of Heaven - Part II”)","Epica",685166
"2600","When we will look around and see","Simone Simons","Epica","The Quantum Enigma (”Kingdom of Heaven - Part II”)","Epica",685166
"2601","We will affect the energy","Simone Simons","Epica","The Quantum Enigma (”Kingdom of Heaven - Part II”)","Epica",685166
"2602","When we observe by any means","Simone Simons","Epica","The Quantum Enigma (”Kingdom of Heaven - Part II”)","Epica",685166
"2603","We will create reality","Simone Simons","Epica","The Quantum Enigma (”Kingdom of Heaven - Part II”)","Epica",685166
"2604","We will not find (we will not find)","Simone Simons","Epica","The Quantum Enigma (”Kingdom of Heaven - Part II”)","Epica",685166
"2605","If we don't seek (if we don't seek)","Simone Simons","Epica","The Quantum Enigma (”Kingdom of Heaven - Part II”)","Epica",685166
"2606","We will not know (We will not know)","Simone Simons","Epica","The Quantum Enigma (”Kingdom of Heaven - Part II”)","Epica",685166
"2607","If we don't peek (if we don't peek)","Simone Simons","Epica","The Quantum Enigma (”Kingdom of Heaven - Part II”)","Epica",685166
"2608","We cannot do (We cannot do)","Simone Simons","Epica","The Quantum Enigma (”Kingdom of Heaven - Part II”)","Epica",685166
"2609","If we don't be (if we don't be)","Simone Simons","Epica","The Quantum Enigma (”Kingdom of Heaven - Part II”)","Epica",685166
"2610","Facing our deadlock now","Simone Simons","Epica","The Quantum Enigma (”Kingdom of Heaven - Part II”)","Epica",685166
"2611","This is our quantum enigma","Simone Simons","Epica","The Quantum Enigma (”Kingdom of Heaven - Part II”)","Epica",685166
"2612","We cannot find if we do not seek","Outro","Epica","The Quantum Enigma (”Kingdom of Heaven - Part II”)","Epica",685166
"2613","With our confined capacity","Outro","Epica","The Quantum Enigma (”Kingdom of Heaven - Part II”)","Epica",685166
"2614","Reveal all mysteries","Outro","Epica","The Quantum Enigma (”Kingdom of Heaven - Part II”)","Epica",685166
"2615","Quantum enigma","Outro","Epica","The Quantum Enigma (”Kingdom of Heaven - Part II”)","Epica",685166
"2616","Allow me to write my final words","Verse 1","Epica","In All Conscience","Epica",898255
"2617","I can't stand this anymore","Verse 1","Epica","In All Conscience","Epica",898255
"2618","Hold me when the time has come","Verse 1","Epica","In All Conscience","Epica",898255
"2619","Cause I don't want to be alone","Verse 1","Epica","In All Conscience","Epica",898255
"2620","In my heart you're still here, it's the bond that we share","Chorus","Epica","In All Conscience","Epica",898255
"2621","I can feel you're around everywhere","Chorus","Epica","In All Conscience","Epica",898255
"2622","Even though you are gone, our spirit is strong","Chorus","Epica","In All Conscience","Epica",898255
"2623","We're honoring all the work that you've done","Chorus","Epica","In All Conscience","Epica",898255
"2624","When there's no chance for our defense","Verse 2","Epica","In All Conscience","Epica",898255
"2625","I'll have to bend and give it all","Verse 2","Epica","In All Conscience","Epica",898255
"2626","(Each angle will give a new view)","Verse 2","Epica","In All Conscience","Epica",898255
"2627","All that I've been standing for","Verse 2","Epica","In All Conscience","Epica",898255
"2628","Was an illusion after all","Verse 2","Epica","In All Conscience","Epica",898255
"2629","(As both sides should always be heard)","Verse 2","Epica","In All Conscience","Epica",898255
"2630","In my heart you're still here, it's the bond that we share","Chorus 1","Epica","In All Conscience","Epica",898255
"2631","I can feel you're around everywhere","Chorus 1","Epica","In All Conscience","Epica",898255
"2632","Even though you are gone, our spirit is strong","Chorus 1","Epica","In All Conscience","Epica",898255
"2633","We're honoring all the work that you've done","Chorus 1","Epica","In All Conscience","Epica",898255
"2634","I'll see you somewhere again","Post-Chorus","Epica","In All Conscience","Epica",898255
"2635","Away from all the insanity","Post-Chorus","Epica","In All Conscience","Epica",898255
"2636","We can't beat injustice now and for all","Post-Chorus","Epica","In All Conscience","Epica",898255
"2637","I'll see you somewhere again","Post-Chorus","Epica","In All Conscience","Epica",898255
"2638","Away from humanity","Post-Chorus","Epica","In All Conscience","Epica",898255
"2639","We can't beat unfairness now all alone","Post-Chorus","Epica","In All Conscience","Epica",898255
"2640","Even though you are gone, our spirit is strong","Bridge","Epica","In All Conscience","Epica",898255
"2641","I felt you all around alone","Bridge","Epica","In All Conscience","Epica",898255
"2642","In my heart you're still here, it's the wound that we share","Chorus 2","Epica","In All Conscience","Epica",898255
"2643","I can feel you're around everywhere","Chorus 2","Epica","In All Conscience","Epica",898255
"2644","Even though you are gone, our spirit is strong","Chorus 2","Epica","In All Conscience","Epica",898255
"2645","We're honoring all the work that you've done","Chorus 2","Epica","In All Conscience","Epica",898255
"2646","I'll see you somewhere again","Post-Chorus","Epica","In All Conscience","Epica",898255
"2647","Away from all the insanity","Post-Chorus","Epica","In All Conscience","Epica",898255
"2648","We can't beat injustice now and for all","Post-Chorus","Epica","In All Conscience","Epica",898255
"2649","I'll see you somewhere again","Post-Chorus","Epica","In All Conscience","Epica",898255
"2650","Away from humanity","Post-Chorus","Epica","In All Conscience","Epica",898255
"2651","We can't beat unfairness now all alone","Post-Chorus","Epica","In All Conscience","Epica",898255
"2652","Try and define eternity","Try and define eternity","Epica","Dreamscape","Epica",1159890
"2653","No beginning and no end","Try and define eternity","Epica","Dreamscape","Epica",1159890
"2654","A world upside down","Try and define eternity","Epica","Dreamscape","Epica",1159890
"2655","Countless clouds on the ground","Try and define eternity","Epica","Dreamscape","Epica",1159890
"2656","I'm a figment of my imagination","Try and define eternity","Epica","Dreamscape","Epica",1159890
"2657","Hunt for tricks of light","Try and define eternity","Epica","Dreamscape","Epica",1159890
"2658","Thoughts painting colorful dimensions","Try and define eternity","Epica","Dreamscape","Epica",1159890
"2659","If we could roam through fantasies","Try and define eternity","Epica","Dreamscape","Epica",1159890
"2660","No more dusk and no more dawn","Try and define eternity","Epica","Dreamscape","Epica",1159890
"2661","Every little grain of sand","Try and define eternity","Epica","Dreamscape","Epica",1159890
"2662","Shapes the endless land","Try and define eternity","Epica","Dreamscape","Epica",1159890
"2663","Mirrors showing limitless reflections","Try and define eternity","Epica","Dreamscape","Epica",1159890
"2664","Hunt for tricks of light","Try and define eternity","Epica","Dreamscape","Epica",1159890
"2665","Thoughts painting new dimensions","Try and define eternity","Epica","Dreamscape","Epica",1159890
"2666","You can make our time stand still","Try and define eternity","Epica","Dreamscape","Epica",1159890
"2667","Come and breathe the sky","Try and define eternity","Epica","Dreamscape","Epica",1159890
"2668","Fly with the wings of true emotion","Try and define eternity","Epica","Dreamscape","Epica",1159890
"2669","And this time again","Try and define eternity","Epica","Dreamscape","Epica",1159890
"2670","It won't be the same","Try and define eternity","Epica","Dreamscape","Epica",1159890
"2671","Silent symphonies","Try and define eternity","Epica","Dreamscape","Epica",1159890
"2672","Playing eternally","Try and define eternity","Epica","Dreamscape","Epica",1159890
"2673","Every step I take","Try and define eternity","Epica","Dreamscape","Epica",1159890
"2674","Every bone I break","Try and define eternity","Epica","Dreamscape","Epica",1159890
"2675","Every memory","Try and define eternity","Epica","Dreamscape","Epica",1159890
"2676","Shatters sympathy","Try and define eternity","Epica","Dreamscape","Epica",1159890
"2677","Hunt for tricks of light","Try and define eternity","Epica","Dreamscape","Epica",1159890
"2678","Thoughts painting new dimensions","Try and define eternity","Epica","Dreamscape","Epica",1159890
"2679","You can make our time stand still","Try and define eternity","Epica","Dreamscape","Epica",1159890
"2680","Come and breathe the sky","Try and define eternity","Epica","Dreamscape","Epica",1159890
"2681","Fly with the wings of true emotions","Try and define eternity","Epica","Dreamscape","Epica",1159890
"2682","A soul in flames inventing crime","A soul in flames inventing crime","Epica","Memento","Epica",1485460
"2683","A soul at pace against new times","A soul in flames inventing crime","Epica","Memento","Epica",1485460
"2684","Her face in red out rules the law","A soul in flames inventing crime","Epica","Memento","Epica",1485460
"2685","The eyes got caught in devil's claws","A soul in flames inventing crime","Epica","Memento","Epica",1485460
"2686","Entice me","A soul in flames inventing crime","Epica","Memento","Epica",1485460
"2687","Beguile me","A soul in flames inventing crime","Epica","Memento","Epica",1485460
"2688","Lost track of my own sanity","A soul in flames inventing crime","Epica","Memento","Epica",1485460
"2689","Behind me a souvenir","A soul in flames inventing crime","Epica","Memento","Epica",1485460
"2690","My conscience will show no remorse","A soul in flames inventing crime","Epica","Memento","Epica",1485460
"2691","Keep on losing intrinsic battles","A soul in flames inventing crime","Epica","Memento","Epica",1485460
"2692","You'll be suffering","A soul in flames inventing crime","Epica","Memento","Epica",1485460
"2693","Your atonement will keep you captive","A soul in flames inventing crime","Epica","Memento","Epica",1485460
"2694","I will feed the beast","A soul in flames inventing crime","Epica","Memento","Epica",1485460
"2695","Losing battles","A soul in flames inventing crime","Epica","Memento","Epica",1485460
"2696","Poisoned apples","A soul in flames inventing crime","Epica","Memento","Epica",1485460
"2697","Did you find what you're looking for?","A soul in flames inventing crime","Epica","Memento","Epica",1485460
"2698","In secret silence","A soul in flames inventing crime","Epica","Memento","Epica",1485460
"2699","Practiced violence","A soul in flames inventing crime","Epica","Memento","Epica",1485460
"2700","Name the damned","A soul in flames inventing crime","Epica","Memento","Epica",1485460
"2701","Gravitating around the fire that burns the sand","A soul in flames inventing crime","Epica","Memento","Epica",1485460
"2702","A soul in flames invents the hunt","A soul in flames inventing crime","Epica","Memento","Epica",1485460
"2703","Ignite me","A soul in flames inventing crime","Epica","Memento","Epica",1485460
"2704","What's left of me","A soul in flames inventing crime","Epica","Memento","Epica",1485460
"2705","I relish your sweet innocence","A soul in flames inventing crime","Epica","Memento","Epica",1485460
"2706","Their graces enlighten me","A soul in flames inventing crime","Epica","Memento","Epica",1485460
"2707","Detaining the sins of our past","A soul in flames inventing crime","Epica","Memento","Epica",1485460
"2708","Keep on losing intrinsic battles","A soul in flames inventing crime","Epica","Memento","Epica",1485460
"2709","I'll come back for more","A soul in flames inventing crime","Epica","Memento","Epica",1485460
"2710","Did you find what you're aiming for?","A soul in flames inventing crime","Epica","Memento","Epica",1485460
"2711","In secret silence","A soul in flames inventing crime","Epica","Memento","Epica",1485460
"2712","Practiced violence","A soul in flames inventing crime","Epica","Memento","Epica",1485460
"2713","Name the damned","A soul in flames inventing crime","Epica","Memento","Epica",1485460
"2714","Gravitating around the fire that burns the sand","A soul in flames inventing crime","Epica","Memento","Epica",1485460
"2715","The secret shining keeps on turning","A soul in flames inventing crime","Epica","Memento","Epica",1485460
"2716","Imprisons me","A soul in flames inventing crime","Epica","Memento","Epica",1485460
"2717","A soul in flames inventing crime","A soul in flames inventing crime","Epica","Memento","Epica",1485460
"2718","A soul at pace against new times","A soul in flames inventing crime","Epica","Memento","Epica",1485460
"2719","See","A soul in flames inventing crime","Epica","Memento","Epica",1485460
"2720","Horrid nights","A soul in flames inventing crime","Epica","Memento","Epica",1485460
"2721","Turn down their lights","A soul in flames inventing crime","Epica","Memento","Epica",1485460
"2722","Sacrificed","A soul in flames inventing crime","Epica","Memento","Epica",1485460
"2723","Losing battles","A soul in flames inventing crime","Epica","Memento","Epica",1485460
"2724","Poisoned apples","A soul in flames inventing crime","Epica","Memento","Epica",1485460
"2725","Did you find what you're asking for?","A soul in flames inventing crime","Epica","Memento","Epica",1485460
"2726","In secret silence","A soul in flames inventing crime","Epica","Memento","Epica",1485460
"2727","Practiced violence","A soul in flames inventing crime","Epica","Memento","Epica",1485460
"2728","Name the damned","A soul in flames inventing crime","Epica","Memento","Epica",1485460
"2729","Gravitating around the fire that burns the sand","A soul in flames inventing crime","Epica","Memento","Epica",1485460
"2730","The secret shining keeps on turning","A soul in flames inventing crime","Epica","Memento","Epica",1485460
"2731","Imprisons me","A soul in flames inventing crime","Epica","Memento","Epica",1485460
"2732","Chasing hunger, a demon's thunder","A soul in flames inventing crime","Epica","Memento","Epica",1485460
"2733","Is wounding lambs","A soul in flames inventing crime","Epica","Memento","Epica",1485460
"2734","When all hope is gone","When all hope is gone","Epica","Banish Your Illusion","Epica",2046457
"2735","Our world will fall to pieces","When all hope is gone","Epica","Banish Your Illusion","Epica",2046457
"2736","Visions are defeated and beaten","When all hope is gone","Epica","Banish Your Illusion","Epica",2046457
"2737","All our dreams will come to an end","When all hope is gone","Epica","Banish Your Illusion","Epica",2046457
"2738","Cannot pretend","When all hope is gone","Epica","Banish Your Illusion","Epica",2046457
"2739","Another chance for this dominion","When all hope is gone","Epica","Banish Your Illusion","Epica",2046457
"2740","A rose reborn through new opinions","When all hope is gone","Epica","Banish Your Illusion","Epica",2046457
"2741","Show progress with firm deeds","When all hope is gone","Epica","Banish Your Illusion","Epica",2046457
"2742","Fulfill our wishes and needs","When all hope is gone","Epica","Banish Your Illusion","Epica",2046457
"2743","A sovereign came forth from ashes","When all hope is gone","Epica","Banish Your Illusion","Epica",2046457
"2744","A savior who would lead the masses","When all hope is gone","Epica","Banish Your Illusion","Epica",2046457
"2745","Entrance us with wise words","When all hope is gone","Epica","Banish Your Illusion","Epica",2046457
"2746","And shine your light upon us","When all hope is gone","Epica","Banish Your Illusion","Epica",2046457
"2747","Show progress with firm deeds","When all hope is gone","Epica","Banish Your Illusion","Epica",2046457
"2748","Grant us our wishes","When all hope is gone","Epica","Banish Your Illusion","Epica",2046457
"2749","Can you save us now our world will end","When all hope is gone","Epica","Banish Your Illusion","Epica",2046457
"2750","Crave us now 'cause no one's daring","When all hope is gone","Epica","Banish Your Illusion","Epica",2046457
"2751","Liberate the promised land","When all hope is gone","Epica","Banish Your Illusion","Epica",2046457
"2752","The tables will be turning","When all hope is gone","Epica","Banish Your Illusion","Epica",2046457
"2753","The time has come to free ourselves","When all hope is gone","Epica","Banish Your Illusion","Epica",2046457
"2754","Can't you banish your illusion now?","When all hope is gone","Epica","Banish Your Illusion","Epica",2046457
"2755","Another chance, a prophecy told","When all hope is gone","Epica","Banish Your Illusion","Epica",2046457
"2756","A bliss arose, the sound of new hope","When all hope is gone","Epica","Banish Your Illusion","Epica",2046457
"2757","Entrance us with wise words","When all hope is gone","Epica","Banish Your Illusion","Epica",2046457
"2758","And shine your light upon us","When all hope is gone","Epica","Banish Your Illusion","Epica",2046457
"2759","Show progress with firm deeds","When all hope is gone","Epica","Banish Your Illusion","Epica",2046457
"2760","Grant us our wishes","When all hope is gone","Epica","Banish Your Illusion","Epica",2046457
"2761","Can you save us now our world will end","When all hope is gone","Epica","Banish Your Illusion","Epica",2046457
"2762","Crave us now 'cause no one's daring","When all hope is gone","Epica","Banish Your Illusion","Epica",2046457
"2763","Liberate the promised land","When all hope is gone","Epica","Banish Your Illusion","Epica",2046457
"2764","The tables will be turning","When all hope is gone","Epica","Banish Your Illusion","Epica",2046457
"2765","The time has come to free ourselves","When all hope is gone","Epica","Banish Your Illusion","Epica",2046457
"2766","Won't you banish your illusion now?","When all hope is gone","Epica","Banish Your Illusion","Epica",2046457
"2767","When all hope is gone","When all hope is gone","Epica","Banish Your Illusion","Epica",2046457
"2768","Our world will fall to pieces","When all hope is gone","Epica","Banish Your Illusion","Epica",2046457
"2769","Visions are defeated and beaten","When all hope is gone","Epica","Banish Your Illusion","Epica",2046457
"2770","All our dreams will come to an end","When all hope is gone","Epica","Banish Your Illusion","Epica",2046457
"2771","Cannoy pretend","When all hope is gone","Epica","Banish Your Illusion","Epica",2046457
"2772","Dropped in a field of enemies","When all hope is gone","Epica","Banish Your Illusion","Epica",2046457
"2773","Fear won't get another chance","When all hope is gone","Epica","Banish Your Illusion","Epica",2046457
"2774","Can you sense how provoked sly snake conspire?","When all hope is gone","Epica","Banish Your Illusion","Epica",2046457
"2775","Beware of the stab","When all hope is gone","Epica","Banish Your Illusion","Epica",2046457
"2776","Your back will be the target","When all hope is gone","Epica","Banish Your Illusion","Epica",2046457
"2777","This fierce retribution won't expire","When all hope is gone","Epica","Banish Your Illusion","Epica",2046457
"2778","Be prepared!","When all hope is gone","Epica","Banish Your Illusion","Epica",2046457
"2779","Can you save us now our world will end","When all hope is gone","Epica","Banish Your Illusion","Epica",2046457
"2780","Crave us now 'cause no one's daring","When all hope is gone","Epica","Banish Your Illusion","Epica",2046457
"2781","Liberate our promised land","When all hope is gone","Epica","Banish Your Illusion","Epica",2046457
"2782","The tables will be turning","When all hope is gone","Epica","Banish Your Illusion","Epica",2046457
"2783","Save us now there won't be peace","When all hope is gone","Epica","Banish Your Illusion","Epica",2046457
"2784","Waive your hope 'cause no one's caring","When all hope is gone","Epica","Banish Your Illusion","Epica",2046457
"2785","Sail away across the seas","When all hope is gone","Epica","Banish Your Illusion","Epica",2046457
"2786","The promise will be bruning","When all hope is gone","Epica","Banish Your Illusion","Epica",2046457
"2787","The time has come to face the facts","When all hope is gone","Epica","Banish Your Illusion","Epica",2046457
"2788","We're on the edge of a relapse","When all hope is gone","Epica","Banish Your Illusion","Epica",2046457
"2789","Will you banish your illusion now?","When all hope is gone","Epica","Banish Your Illusion","Epica",2046457
"2790","When all hope is gone","When all hope is gone","Epica","Banish Your Illusion","Epica",2046457
"2791","Our world will fall to pieces","When all hope is gone","Epica","Banish Your Illusion","Epica",2046457
"2792","Visions are defeated and beaten","When all hope is gone","Epica","Banish Your Illusion","Epica",2046457
"2793","All our dreams will come to an end","When all hope is gone","Epica","Banish Your Illusion","Epica",2046457
"2794","Emancipate all of this reprobate land","When all hope is gone","Epica","Banish Your Illusion","Epica",2046457
"2795","Hate me as I am","Verse 1","Mark Jansen","Mirage of Verity","Epica",5751992
"2796","For what I stand for and achieve","Verse 1","Mark Jansen","Mirage of Verity","Epica",5751992
"2797","Hate me as I am","Verse 1","Mark Jansen","Mirage of Verity","Epica",5751992
"2798","For all the lies that you believe","Verse 1","Mark Jansen","Mirage of Verity","Epica",5751992
"2799","Break the spell","Verse 1","Mark Jansen","Mirage of Verity","Epica",5751992
"2800","Defeat the silence","Verse 1","Mark Jansen","Mirage of Verity","Epica",5751992
"2801","We can't lose ourselves in reticence","Verse 1","Mark Jansen","Mirage of Verity","Epica",5751992
"2802","Can't feel my heart","Chorus","Simone Simons","Mirage of Verity","Epica",5751992
"2803","Can't feel my soul","Chorus","Simone Simons","Mirage of Verity","Epica",5751992
"2804","All I have done has been controlled","Chorus","Simone Simons","Mirage of Verity","Epica",5751992
"2805","It's time to break free","Chorus","Simone Simons","Mirage of Verity","Epica",5751992
"2806","Can't live my life","Chorus","Simone Simons","Mirage of Verity","Epica",5751992
"2807","Like this no more","Chorus","Simone Simons","Mirage of Verity","Epica",5751992
"2808","All I have done has been ignored","Chorus","Simone Simons","Mirage of Verity","Epica",5751992
"2809","It's time to break free","Chorus","Simone Simons","Mirage of Verity","Epica",5751992
"2810","Hate me as I am","Verse 2","Mark Jansen","Mirage of Verity","Epica",5751992
"2811","For all the wounds that I can't heal","Verse 2","Mark Jansen","Mirage of Verity","Epica",5751992
"2812","Bring me down to justice","Verse 2","Mark Jansen","Mirage of Verity","Epica",5751992
"2813","For the truth that I've revealed","Verse 2","Mark Jansen","Mirage of Verity","Epica",5751992
"2814","Break the spell","Verse 2","Mark Jansen","Mirage of Verity","Epica",5751992
"2815","Defeat the silence","Verse 2","Mark Jansen","Mirage of Verity","Epica",5751992
"2816","We can't lose ourselves in reticence","Verse 2","Mark Jansen","Mirage of Verity","Epica",5751992
"2817","Can't feel my heart","Chorus","Simone Simons","Mirage of Verity","Epica",5751992
"2818","Can't feel my soul","Chorus","Simone Simons","Mirage of Verity","Epica",5751992
"2819","All I have done has been controlled","Chorus","Simone Simons","Mirage of Verity","Epica",5751992
"2820","It's time to break free","Chorus","Simone Simons","Mirage of Verity","Epica",5751992
"2821","Can't live my life","Chorus","Simone Simons","Mirage of Verity","Epica",5751992
"2822","Like this no more","Chorus","Simone Simons","Mirage of Verity","Epica",5751992
"2823","All I have done has been ignored","Chorus","Simone Simons","Mirage of Verity","Epica",5751992
"2824","It's time to break free","Chorus","Simone Simons","Mirage of Verity","Epica",5751992
"2825","We cannot free ourselves","Chorus","Simone Simons","Mirage of Verity","Epica",5751992
"2826","As long as","Chorus","Simone Simons","Mirage of Verity","Epica",5751992
"2827","The…","Chorus","Simone Simons","Mirage of Verity","Epica",5751992
"2828","Dominus Sum Rerum Gestarum Mearum","Dominus Sum Rerum Gestarum Mearum","Epica","Karma (Prelude)","Epica",1845328
"2829","Heresque Sum Rerum Omnium A Me Gestarum","Dominus Sum Rerum Gestarum Mearum","Epica","Karma (Prelude)","Epica",1845328
"2830","Ortus Ex","Dominus Sum Rerum Gestarum Mearum","Epica","Karma (Prelude)","Epica",1845328
"2831","Natus Ex","Dominus Sum Rerum Gestarum Mearum","Epica","Karma (Prelude)","Epica",1845328
"2832","Meis Factis","Dominus Sum Rerum Gestarum Mearum","Epica","Karma (Prelude)","Epica",1845328
"2833","Sum Coniunctus Cum Meis Gestis","Dominus Sum Rerum Gestarum Mearum","Epica","Karma (Prelude)","Epica",1845328
"2834","Meis Gestis Sum Affirmatus","Dominus Sum Rerum Gestarum Mearum","Epica","Karma (Prelude)","Epica",1845328
"2835","Tale Monacho Revolvendum est","Dominus Sum Rerum Gestarum Mearum","Epica","Karma (Prelude)","Epica",1845328
"2836","Adiutus his vivo","Dominus Sum Rerum Gestarum Mearum","Epica","Karma (Prelude)","Epica",1845328
"2837","Nos Docti, Pensantes","Nos Docti, Pensantes","Epica","Monopoly on Truth","Epica",1216980
"2838","Sed non Semper Veridici","Nos Docti, Pensantes","Epica","Monopoly on Truth","Epica",1216980
"2839","At the zenith of wisdom","Nos Docti, Pensantes","Epica","Monopoly on Truth","Epica",1216980
"2840","No defying myself","Nos Docti, Pensantes","Epica","Monopoly on Truth","Epica",1216980
"2841","No defying myself","Nos Docti, Pensantes","Epica","Monopoly on Truth","Epica",1216980
"2842","To the point of reaction","Nos Docti, Pensantes","Epica","Monopoly on Truth","Epica",1216980
"2843","You propose and I dispose","Nos Docti, Pensantes","Epica","Monopoly on Truth","Epica",1216980
"2844","I see what you mean","Nos Docti, Pensantes","Epica","Monopoly on Truth","Epica",1216980
"2845","It's clear, what you say","Nos Docti, Pensantes","Epica","Monopoly on Truth","Epica",1216980
"2846","The truth isn't just a derivative of your views","Nos Docti, Pensantes","Epica","Monopoly on Truth","Epica",1216980
"2847","Truth is a fiction of your views","Nos Docti, Pensantes","Epica","Monopoly on Truth","Epica",1216980
"2848","These are my thoughts","Nos Docti, Pensantes","Epica","Monopoly on Truth","Epica",1216980
"2849","No discussion","Nos Docti, Pensantes","Epica","Monopoly on Truth","Epica",1216980
"2850","My righteous plan","Nos Docti, Pensantes","Epica","Monopoly on Truth","Epica",1216980
"2851","Just think it over now","Nos Docti, Pensantes","Epica","Monopoly on Truth","Epica",1216980
"2852","Another point of view","Nos Docti, Pensantes","Epica","Monopoly on Truth","Epica",1216980
"2853","It's time we realize ours errs","Nos Docti, Pensantes","Epica","Monopoly on Truth","Epica",1216980
"2854","Where is it leading to if nobody sees it","Nos Docti, Pensantes","Epica","Monopoly on Truth","Epica",1216980
"2855","There's never an absolute","Nos Docti, Pensantes","Epica","Monopoly on Truth","Epica",1216980
"2856","Nos Docti","Nos Docti, Pensantes","Epica","Monopoly on Truth","Epica",1216980
"2857","Sed non semper veridici","Nos Docti, Pensantes","Epica","Monopoly on Truth","Epica",1216980
"2858","I can be so enchanting","Nos Docti, Pensantes","Epica","Monopoly on Truth","Epica",1216980
"2859","With words beset in gold","Nos Docti, Pensantes","Epica","Monopoly on Truth","Epica",1216980
"2860","With words beset in gold","Nos Docti, Pensantes","Epica","Monopoly on Truth","Epica",1216980
"2861","Your senseless demanding","Nos Docti, Pensantes","Epica","Monopoly on Truth","Epica",1216980
"2862","You propose and I dispose","Nos Docti, Pensantes","Epica","Monopoly on Truth","Epica",1216980
"2863","I see what you mean","Nos Docti, Pensantes","Epica","Monopoly on Truth","Epica",1216980
"2864","It's clear, what you say","Nos Docti, Pensantes","Epica","Monopoly on Truth","Epica",1216980
"2865","The truth isn't just a derivative of your views","Nos Docti, Pensantes","Epica","Monopoly on Truth","Epica",1216980
"2866","Truth is a fiction of your views","Nos Docti, Pensantes","Epica","Monopoly on Truth","Epica",1216980
"2867","This is the way","Nos Docti, Pensantes","Epica","Monopoly on Truth","Epica",1216980
"2868","No discussion","Nos Docti, Pensantes","Epica","Monopoly on Truth","Epica",1216980
"2869","In my life","Nos Docti, Pensantes","Epica","Monopoly on Truth","Epica",1216980
"2870","Just think it over now","Nos Docti, Pensantes","Epica","Monopoly on Truth","Epica",1216980
"2871","Another point of view","Nos Docti, Pensantes","Epica","Monopoly on Truth","Epica",1216980
"2872","It's time we realize ours errs","Nos Docti, Pensantes","Epica","Monopoly on Truth","Epica",1216980
"2873","Where is it leading to if nobody sees it","Nos Docti, Pensantes","Epica","Monopoly on Truth","Epica",1216980
"2874","There's never an absolute","Nos Docti, Pensantes","Epica","Monopoly on Truth","Epica",1216980
"2875","You're in denial","Nos Docti, Pensantes","Epica","Monopoly on Truth","Epica",1216980
"2876","Can we trust all the facts and believe that the","Nos Docti, Pensantes","Epica","Monopoly on Truth","Epica",1216980
"2877","Fancied wise are just and needed ?","Nos Docti, Pensantes","Epica","Monopoly on Truth","Epica",1216980
"2878","Do we want to rely of the views of the righteous","Nos Docti, Pensantes","Epica","Monopoly on Truth","Epica",1216980
"2879","Ones who are succeeding?","Nos Docti, Pensantes","Epica","Monopoly on Truth","Epica",1216980
"2880","If you look all around and you see all the","Nos Docti, Pensantes","Epica","Monopoly on Truth","Epica",1216980
"2881","Things that are not meant to be","Nos Docti, Pensantes","Epica","Monopoly on Truth","Epica",1216980
"2882","Then you know it's time to let them go","Nos Docti, Pensantes","Epica","Monopoly on Truth","Epica",1216980
"2883","Your fury can no longer stand","Nos Docti, Pensantes","Epica","Monopoly on Truth","Epica",1216980
